No.	NAME	Ro5	DLS_01	DLS_02	DLS_04	DLS_05	DLS_07	DLS_cons	LLS_01	LLS_02	QEDu
474	Ampicillin	0	1	1	1	1	1	0.976190476190476	0.333333333333333	1	0.597271485203342
475	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
476	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
477	LY097964	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.281907455903334
478	Cephalexin	0	1	1	1	1	1	0.976190476190476	0.333333333333333	1	0.606523724877902
479	Ceftriaxone	1	0.5	0.666666666666667	0.6	0.5	0.5	0.561904761904762	0.333333333333333	0.75	0.111893746235619
480	Sulbenicillin	0	1	0.833333333333333	0.8	1	1	0.923809523809524	0.333333333333333	0.875	0.352243449561495
481	Moxalactam	1	0.5	0.666666666666667	0.6	0.5	0.5	0.538095238095238	0.333333333333333	0.75	0.106778645748908
482	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
483	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
484	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
485	Cefamandole	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.75	0.242757465920295
486	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
487	Cefmetazole	0	0.75	0.666666666666667	0.7	1	0.5	0.707142857142857	0.333333333333333	0.75	0.140318982689942
488	Cefmetazole	0	0.75	0.666666666666667	0.7	1	0.5	0.707142857142857	0.333333333333333	0.75	0.140318982689942
489	Ampicillin	0	1	1	1	1	1	0.976190476190476	0.333333333333333	1	0.597271485203342
490	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
491	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
492	Ceftizoxime	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.274761063667525
493	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
494	Cefmetazole	0	0.75	0.666666666666667	0.7	1	0.5	0.707142857142857	0.333333333333333	0.75	0.140318982689942
495	Cefaclor	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.607537716135874
496	Ampicillin	0	1	1	1	1	1	0.976190476190476	0.333333333333333	1	0.597271485203342
497	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
498	Nocardicin B	1	0.5	0.166666666666667	0.7	0.5	0	0.385714285714286	0.166666666666667	0.625	0.104548140203606
499	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
500	Nocardicin B	1	0.5	0.166666666666667	0.7	0.5	0	0.385714285714286	0.166666666666667	0.625	0.104548140203606
501	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
502	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
503	LY097964	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.281907455903334
504	LY097964	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.281907455903334
505	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
506	Cefuroxime	0	0.75	0.833333333333333	0.6	0.5	0.5	0.669047619047619	0.333333333333333	0.875	0.207344117040005
507	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
508	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
509	Ceftazidime	1	0.5	0.666666666666667	0.6	0.5	0.5	0.538095238095238	0.333333333333333	0.75	0.116624956464381
510	Cefaclor	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.607537716135874
511	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
512	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
513	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
514	Cefoxitin	0	1	0.833333333333333	0.8	1	0.5	0.852380952380952	0.333333333333333	0.875	0.289627490571077
515	Ceftazidime	1	0.5	0.666666666666667	0.6	0.5	0.5	0.538095238095238	0.333333333333333	0.75	0.116624956464381
516	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
517	Cefmetazole	0	0.75	0.666666666666667	0.7	1	0.5	0.707142857142857	0.333333333333333	0.75	0.140318982689942
518	Aztreonam	0	0.75	0.833333333333333	0.7	0.5	0.5	0.683333333333333	0.333333333333333	0.875	0.144731446973291
519	Cefamandole	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.75	0.242757465920295
520	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
521	Cefoxitin	0	1	0.833333333333333	0.8	1	0.5	0.852380952380952	0.333333333333333	0.875	0.289627490571077
522	Ceftriaxone	1	0.5	0.666666666666667	0.6	0.5	0.5	0.561904761904762	0.333333333333333	0.75	0.111893746235619
523	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
524	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
525	Cefamandole	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.75	0.242757465920295
526	Sulbenicillin	0	1	0.833333333333333	0.8	1	1	0.923809523809524	0.333333333333333	0.875	0.352243449561495
527	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
528	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
529	Cefaclor	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.607537716135874
530	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
531	Nocardicin B	1	0.5	0.166666666666667	0.7	0.5	0	0.385714285714286	0.166666666666667	0.625	0.104548140203606
532	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
533	Cefmetazole	0	0.75	0.666666666666667	0.7	1	0.5	0.707142857142857	0.333333333333333	0.75	0.140318982689942
534	Ceftriaxone	1	0.5	0.666666666666667	0.6	0.5	0.5	0.561904761904762	0.333333333333333	0.75	0.111893746235619
535	Sulbenicillin	0	1	0.833333333333333	0.8	1	1	0.923809523809524	0.333333333333333	0.875	0.352243449561495
536	Cefuroxime	0	0.75	0.833333333333333	0.6	0.5	0.5	0.669047619047619	0.333333333333333	0.875	0.207344117040005
537	Ceftizoxime	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.274761063667525
538	Ceftizoxime	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.274761063667525
539	LY097964	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.281907455903334
540	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
541	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
542	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
543	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
544	Cefaclor	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.607537716135874
545	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
546	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
547	Cefuroxime	0	0.75	0.833333333333333	0.6	0.5	0.5	0.669047619047619	0.333333333333333	0.875	0.207344117040005
548	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
549	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
550	Cephaloglycin	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.369959749961887
551	Nocardicin B	1	0.5	0.166666666666667	0.7	0.5	0	0.385714285714286	0.166666666666667	0.625	0.104548140203606
552	Nalidixic acid	0	1	1	0.8	0.5	1	0.9	0.666666666666667	1	0.699690884251947
553	LY097964	0	1	0.833333333333333	0.8	0.5	0.5	0.780952380952381	0.333333333333333	0.875	0.281907455903334
554	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
555	Piperacillin	1	0.5	0.666666666666667	0.8	1	0.5	0.661904761904762	0.333333333333333	0.75	0.240591070854045
556	Cephalosporin C	0	0.75	0.5	0.8	1	0.5	0.697619047619048	0.166666666666667	0.75	0.19274538153078
557	Cefoxitin	0	1	0.833333333333333	0.8	1	0.5	0.852380952380952	0.333333333333333	0.875	0.289627490571077
558	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
559	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
560	Nocardicin B	1	0.5	0.166666666666667	0.7	0.5	0	0.385714285714286	0.166666666666667	0.625	0.104548140203606
561	Cephaloglycin	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.369959749961887
562	Cephaloglycin	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.369959749961887
563	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
564	BL-S217	0	1	0.833333333333333	1	1	1	0.952380952380952	0.333333333333333	0.875	0.242974326103868
565	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
566	Ceftriaxone	1	0.5	0.666666666666667	0.6	0.5	0.5	0.561904761904762	0.333333333333333	0.75	0.111893746235619
567	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
568	Cefotaxime	0	0.75	0.666666666666667	0.7	0.5	0.5	0.65952380952381	0.333333333333333	0.875	0.158907617539128
569	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
570	Cephalothin	0	1	1	0.8	1	1	0.947619047619048	0.333333333333333	1	0.408105764333528
