No.	NAME	SPAN	SPAM	MEcc	SPH	PJI3	L/Bw	HOMA	CMBL	AROM	HOMT	DISPm	DISPv	DISPe	DISPp	DISPi	DISPs	QXXs
200	Cephaloglycin	8.56699507873462	0.43155419526492	0.998826617497952	0.811735814066197	0.876407206739167	8.54	-0.197384504964691	1.41591273742417	0.991810597402437	-1.77646054468222	5.44078307750087	2.99480692129442	0.378528927160099	0.316002025391693	0.439112095802023	0.852359146759599	405.394688242426
201	LY097964	7.01279754961373	0.418712238584381	0.990606543998225	0.757850353712332	0.840281882429627	5.82	-0.322057032573517	1.75794473462621	0.648741906423876	-3.8646843908822	1.02722399544569	0.879766980827835	0.192500879576171	0.284046454311005	0.617152042295861	0.580150067226819	455.523045708802
202	Cefacetrile	7.24720899196482	0.455041881650621	0.999443369999425	0.827120770777978	0.944978023580689	5.74	-1.69618988840353	0	0	-5.08856966521058	5.56261168589974	5.97124880349083	0.269206256160726	0.397701205377359	0.0707198596285611	0.722497645752466	325.212822870017
203	Ampicillin	5.88501612792857	0.374325301866367	0.97922183346672	0.647332039088977	0.657338993266495	4.24	0.865075106284818	1.41911901192254	0.989365013409749	5.19045063770891	5.92464972379161	3.85261455363561	0.283192571119385	0.055861368901409	0.186518893024138	0.743570476975535	460.187625992499
204	Ceftriaxone	7.72740552509628	0.385491831827469	0.963937484485841	0.528981592301677	0.582490363286799	2.67	-0.559452537771215	1.75497521634922	0.649721393277122	-9.51069314211065	0.990794961571205	0.81105787541556	0.203963161534697	0.331557754276895	0.441605998397211	0.537042687469974	985.568888462477
205	Cyclacillin	6.83675945275027	0.38551939704063	0.998605497886602	0.783812530844798	0.82851343991708	6.63	0	0	0	0	8.81821242456022	6.27200795448325	0.268950450394151	0.351170092608499	0.310100650336431	0.864597871218022	317.068959712025
206	Cefoperazone	9.01569661300967	0.358881130599169	0.990017001662444	0.750534548573564	0.597321852964167	2.21	-0.0698422524016376	1.41986995531281	0.919566320043119	-1.18731829082784	7.73652348972635	6.52440698409408	0.229624136054776	0.456148575899588	0.619792754611976	0.607323755814031	1949.78952706235
207	Cefazolin	9.62201721145848	0.478639371439363	0.999049669668695	0.842550104068199	0.899986414289073	13.56	0.149805042884101	1.75802807998052	0.667646509586566	1.94746555749331	4.17161949208852	3.94878164360038	0.416501140579144	0.62295289614268	1.4455740686313	0.897959280560661	359.471421182117
208	Cefacetrile	7.38706046493391	0.459411439155234	0.998620554534975	0.799301150663038	0.96404522315656	6.39	-1.51707225315825	0	0	-4.55121675947475	5.58865209218121	6.03005647051497	0.241688194529276	0.388647344045859	0.151668698449297	0.710509715490424	310.328698094798
209	Cephalosporin C	6.61640445874436	0.383446489349321	0.984363011443823	0.690217247085957	0.869429867804395	4.14	-1.63210146890331	0	0	-4.89630440670992	7.51039114007571	6.49308704547676	0.348940859963955	0.227357680515517	0.25640409870605	0.848327994167051	590.58802355033
210	SCE-796	9.62550232728261	0.42219668769168	0.998272356233771	0.78392865562568	0.95022458546649	7.05	0.223255937467698	1.41638888021617	0.960411661857075	3.79535093695087	6.42784263300494	5.23560893106031	0.336996786202288	0.240905972840948	0.527871633407661	0.837254951712173	658.043726687153
211	Ceftizoxime	6.82352739181636	0.429441101011862	0.991344491282256	0.79800099084655	0.799703628271346	2.79	-0.573180602107329	1.75293227764223	0.6489813087048	-6.87816722528795	2.34171247783359	2.88698876288567	0.26207931885953	0.341402201529753	0.4349657085278	0.735307421084384	511.50887721905
212	Cefotaxime	7.75192905831023	0.410512115436058	0.993844731618877	0.767067563409055	0.822879421648764	5.24	-0.646940585510887	1.75310641719207	0.652319127123558	-7.76328702613064	4.76005807582019	4.18308973038785	0.183783382878227	0.46919698433152	0.217522371246608	0.514436097935135	643.391285372453
213	Ofloxacin	7.49260324061547	0.40358726335678	0.999734769367991	0.863181889595618	0.939521850894396	4.72	-0.431971626095624	1.42403620038256	0.990696011132401	-5.18365951314749	13.5357418524271	12.5768550562176	0.443200343015184	0.571113661965821	0.708623095975917	1.42742563364129	418.15407400687
214	Cefamandole	9.00019299482068	0.43301734460115	0.999314727225917	0.859066857366241	0.898081467459311	6.61	0.257155485169742	1.41547251827791	0.91992701591099	3.60017679237639	8.76626696906977	4.65452604292611	0.386991677873592	0.0976220140025304	1.02779686936426	0.833547102416359	629.694196503535
215	Cefazolin	9.25722041864537	0.469478444625253	0.998329555210799	0.858856489578457	0.904637384884755	5.78	-0.0107522757446024	1.75696771455824	0.66775481841451	-0.139779584679831	4.51778011573868	4.40008695697081	0.406582286412374	0.672811341420611	1.48500488792822	0.940453323317198	597.410542509528
216	Imipenem	6.60943232877779	0.422650335600463	0.989548385417707	0.664253614634872	0.724338902016533	2.63	-1.65823443964222	0	0	-4.97470331892667	9.83027059123007	8.24687962224584	0.342851903166136	0.433239656197463	0.55853319254233	0.934988282058881	443.049414277777
217	LY097964	7.34533481597413	0.428524643864683	0.991406916183385	0.824667562691924	0.882217582050808	4.27	-0.468714255024788	1.74957757758837	0.653157834451298	-5.62457106029746	1.86244726477975	1.54946232227445	0.21280857150242	0.261921650220974	0.628044134619772	0.59265164390259	468.000397731265
218	Aztreonam	6.7130987319479	0.395118431817068	0.996746250935844	0.789813892563793	0.828604651507185	3.4	0.0945371566492123	1.75217519957338	0.650098962380602	0.850834409842911	10.0425775222183	6.7813096277161	0.427902306292304	0.412091324616264	0.250682701703808	0.940832355918972	616.998693897741
219	Cephalothin	7.00667701150067	0.413393954063329	0.989039805446349	0.755636019175673	0.757946322268638	3.38	-0.0702233689710192	1.74683046973654	0.672971806343728	-0.561786951768154	2.73867766313557	3.12973165215397	0.318309782155538	0.437732101543886	0.504771756796368	0.804685551987669	572.884615784797
220	Cefazolin	9.63104187492595	0.478863781081395	0.999618707344162	0.887653170014249	0.917545915799756	11.33	0.183880435763991	1.75596846782623	0.670479037355357	2.39044566493188	4.01242637035813	3.94425489054813	0.418367244113639	0.590332656546325	1.37419071368732	0.925260526737542	375.03029315196
221	Aztreonam	6.77732933983766	0.397004169031992	0.996588383993828	0.74759707647966	0.882645010010183	3.29	0.0235689123066298	1.75747136818783	0.647262687699003	0.212120210759668	8.49262928951899	5.10487202423715	0.44206202263535	0.271375337044237	0.223435267198206	0.9857718994714	666.342274655494
222	Cefacetrile	7.58052641894193	0.465388514160617	0.998869796859417	0.819636096278693	0.876942877926793	5.95	-2.03914948172975	0	0	-6.11744844518924	6.40515115837008	6.79732378450687	0.300894066863438	0.393367820443829	0.117008007361042	0.837195392710303	340.060537821667
223	Ofloxacin	7.45730986999497	0.402635606915748	0.999591433074533	0.851420484088566	0.946753359403416	4.63	-0.11106939800246	1.42130987824612	0.98963181573977	-1.33283277602952	13.4484485542002	12.4698603614914	0.441297687596026	0.56512464794258	0.69902454658378	1.42153278526237	426.773548586868
224	Cyclacillin	7.4185890343723	0.401588937422668	0.997555018362976	0.773322142181526	0.821286428392229	7.5	0	0	0	0	9.96443992600529	7.16547376167969	0.315547945109608	0.356198831361591	0.291252667784643	0.996327550816947	321.962114374226
225	Cefamandole	9.9350788291088	0.45495143580361	0.999576815396371	0.89269656815212	0.901186676553808	8.98	0.385515898828359	1.41405775695337	0.919080360723008	5.39722258359703	9.61391104028673	4.87678155138949	0.398311352909796	0.122920861442843	1.10043685509014	0.770507442125398	515.587999505637
226	LY097964	7.25513471116675	0.425885392775062	0.98624287705469	0.750578216941301	0.842756121611073	3.75	-0.414365792969775	1.75330795355522	0.649894427497792	-4.97238951563731	2.43123306772305	2.9142653841173	0.250901632172977	0.253229625595262	0.645239587408465	0.691830909342898	513.678505604461
227	Sulbenicillin	6.56190690070401	0.390643681713763	0.989425110772566	0.662363026450793	0.844691491067108	3.89	0.895259018728543	1.41558918475665	0.989877508857073	5.37155411237126	6.2786903148153	4.29783232043762	0.345614960879084	0.276082299834143	0.425263150657876	0.820887093810357	594.615357459651
228	Ceftizoxime	6.63383991935538	0.423430006959106	0.988537825133152	0.761978548398068	0.813675087630882	4.03	-0.185475590601373	1.75306276270988	0.648879761016668	-2.22570708721647	3.64850639919321	4.38046756441186	0.246766683416647	0.228118869983632	0.399313982471496	0.758889494903159	497.439172796573
229	Cefoperazone	10.9366710776429	0.395269728479226	0.999311118176	0.890909854269301	0.828159752112743	3.52	0.0296055844687937	1.4190142388292	0.919621923775978	0.503294935969492	8.86479288888279	5.72623720221704	0.188245224309132	0.546882186865053	0.650957105526437	0.226772070878227	1562.65284877636
230	Ceftizoxime	6.6550974219613	0.424107884730815	0.98974334049047	0.773923913304008	0.834250539637007	2.44	-0.577420014491157	1.75557954248732	0.648437435767702	-6.92904017389388	1.93199096649197	2.57932597107753	0.25452428455147	0.367506462920939	0.430078678143563	0.71201027429596	546.897513915686
231	Ceftazidime	9.34279987267393	0.401351163478334	0.998819312482452	0.839785908806086	0.839059925676077	3.77	-0.152605954025039	1.75645602563799	0.717747807213251	-2.74690717245069	4.70684683958339	2.69892028260207	0.332220213591056	0.35585039816468	0.389735732537671	0.821376436330112	848.386327925192
232	Aztreonam	7.03411602904272	0.404455304945637	0.997970068768811	0.806057745531948	0.90440666720313	3.39	-0.145379763383484	1.75275717371232	0.649080747957139	-1.30841787045136	9.19696078731714	5.6394527728947	0.439453798023371	0.271329894963171	0.197880209766758	0.972031578185051	642.933930193801
233	Cephalexin	6.4046641594154	0.40014572843576	0.982366902898638	0.671644122117586	0.751963855656158	4.64	0.0128952363562169	1.4167101079614	0.991688481572973	0.116057127205952	5.1180288100412	2.54078125882677	0.297780111124756	0.130277178494544	0.34098969570172	0.761778625164412	439.708174678828
234	Aztreonam	6.62318587752247	0.392463474156557	0.99725252929666	0.813877174234888	0.893286923820946	2.63	-0.019053654607589	1.7577572329534	0.647456945967917	-0.171482891468301	6.8931460131366	3.16786990815087	0.364362860506285	0.290563815511891	0.214221505159857	0.806043941025222	726.025299385544
235	Cephaloridine	7.99364812100853	0.421469601408335	0.998013331031423	0.7967094377677	0.862796947171099	9.25	0.170911585597863	1.74521203869329	0.729880452659645	2.39276219837008	6.0138843523038	3.80865291660915	0.205356185188563	0.42659164231988	0.456198701087335	0.610917656903213	366.460966558272
236	Cyclacillin	5.95551173022703	0.359816128472979	0.995586418410586	0.735031697300976	0.811601005424961	5.78	0	0	0	0	8.04557537085266	5.88129830656862	0.247234515783348	0.348745066539672	0.367836148630301	0.814590652356295	355.027951491043
237	Ceftriaxone	8.21612355926993	0.397495127190015	0.985566438616186	0.641363765534264	0.765420939863724	4.51	-0.415837886610524	1.75664758560162	0.649415651379173	-7.06924407237891	2.21444496538014	2.32090841842926	0.318077273805563	0.27410229274809	0.398941551241124	0.844663032770445	959.488018865764
238	Imipenem	6.9988504571554	0.434923120176037	0.997875409593132	0.847162558619624	0.979261274398628	2.63	-2.17213953465732	0	0	-6.51641860397196	10.0488891039472	8.70410202270547	0.353551567820321	0.424144653096679	0.57311872335824	0.960635668215669	441.715808848855
239	Cephalosporin C	7.2468857468305	0.40130026848374	0.990506961964019	0.73378402646999	0.70229805389787	5.1	-2.22407023595601	0	0	-6.67221070786803	7.93380010153005	7.43011414513568	0.332562990956017	0.446373972152223	0.549206943404971	0.802316251144962	606.976767094445
240	Ceftriaxone	8.10245783875293	0.394735983790552	0.975914400063391	0.498525575324376	0.693133335999528	3.66	-0.526910870365809	1.75276619091082	0.651997128831208	-8.95748479621876	5.44636604238857	5.71026489302917	0.337758761982542	0.392565414508486	0.503649702599411	0.898596149116804	902.151477078854
241	Cephaloridine	8.30102427552008	0.429496456472773	0.998293226231956	0.804174638980793	0.924382662726083	9.26	0.244495902098526	1.74730226635234	0.728485822435166	3.42294262937937	4.25186425236944	2.5741309796464	0.163400355020072	0.404321784945822	0.440812215367581	0.547320813495715	357.20980381526
242	Imipenem	6.7200699696989	0.426173101796166	0.998944816542605	0.835829524970085	0.91043630158079	4.41	-1.85642382462778	0	0	-5.56927147388334	7.38743769164692	5.82632877065423	0.300159004626047	0.197039738814615	0.33699952576492	0.859946577356092	346.919688759316
243	LY097964	7.13167577189715	0.422246248411314	0.984014527347394	0.741141412328505	0.853447069223628	3.01	-0.519807796795713	1.75595978313855	0.648468557447321	-6.23769356154855	1.5493593214138	1.27716532837133	0.248186096940848	0.25732541827727	0.450002524693677	0.654974968113471	498.538595065354
244	Cefmetazole	8.56734356849643	0.431562972595124	0.997194124019038	0.763073753570626	0.867074702098442	8.93	-0.282480448690027	1.38297432369513	0.941407707602202	-2.25984358952022	4.80279363790359	4.12667244356727	0.303239764200463	0.213010869790095	0.586009017854988	0.693952653177929	434.226774137783
245	Aztreonam	6.52181608788768	0.389448509534679	0.988985523868908	0.719668446984329	0.856434447717908	2.14	-0.0500432909493611	1.7532483366597	0.652434406941509	-0.45038961854425	6.77962549176049	3.25524595897654	0.354288275511091	0.315687563297335	0.217360304993497	0.80161998594866	756.90331986212
246	Ceftriaxone	7.59260173463197	0.382114605609162	0.964009103205365	0.581143442037789	0.691688414716524	3.1	-0.588067790797862	1.75148642586804	0.650618855324123	-9.99715244356366	2.12113936874112	2.15553380380814	0.209439148480003	0.381609428534471	0.529677574657532	0.548802577321039	961.539505566142
247	Cephaloglycin	7.44757432031083	0.402372699834338	0.997352558989178	0.789790991441211	0.816565664177139	5.12	-0.196740800570555	1.41914354453663	0.991369349513738	-1.77066720513499	5.75231456694833	2.44666317170146	0.386939470479478	0.22932676926104	0.33875457713895	0.913382096684647	508.588757268949
248	Ofloxacin	7.63913288168017	0.40751454713112	0.999864763554502	0.890057920360451	0.902407866710934	4.73	-0.486320575078855	1.42268401973172	0.990087273526812	-5.83584690094626	13.3695954566834	12.4374389365511	0.438292070396324	0.564928423564951	0.718779808010902	1.41857855796935	422.133177568209
249	SCE-796	7.99064502691545	0.384675067954555	0.985085205130483	0.708882347529832	0.760476840543524	2.19	0.075606582259199	1.41717543374135	0.959739445383848	1.28531189840638	6.58067848187078	4.96492137089913	0.334208772734418	0.223937094979743	0.3377049481129	0.824866490959922	1113.5033343392
250	Cefamandole	9.22278550061484	0.438339325860848	0.998004409753165	0.811722651798184	0.85015197652906	8.11	0.417297077160014	1.41410267661157	0.918663188549919	5.84215908024019	8.71096809287261	4.76471407141526	0.350907470034755	0.155262879323493	0.791177057276047	0.737253506488981	503.657827451437
251	Imipenem	6.05619771508873	0.404575109623321	0.989486747692153	0.666459096197518	0.800199800896373	2.63	-1.70968270159232	0	0	-5.12904810477695	9.77639034288266	8.26999537953125	0.338581668434921	0.446562309620067	0.533450088335049	0.924163552721097	439.436016531835
252	Ceftizoxime	6.98865690571129	0.434606280526729	0.998579986972689	0.836864788537195	0.945146113901911	3.29	-0.545196209814119	1.75596836247126	0.648212125980194	-6.54235451776943	3.22855857081228	3.88658533043946	0.28592810736466	0.456090456417734	0.691055733346013	0.790692362360259	464.475965542146
253	Cefazolin	7.97072335353099	0.435636462506324	0.992729160817334	0.836015660457516	0.783481044783823	1.96	0.0780342867078061	1.75792901164979	0.668230678537582	1.01444572720148	4.07284267816113	3.9256602521869	0.287954772150768	0.312121329050177	0.669440810130755	0.768419264709456	763.476060954168
254	Aztreonam	7.03672580142346	0.404530327762475	0.998028176937462	0.809401662238019	0.91060365459376	3.74	-0.0573643246379256	1.75260900659559	0.653295828893227	-0.51627892174133	9.48620325628889	5.84317478359697	0.44054382761581	0.331129434589662	0.179783635266801	0.971570367982691	611.200292678506
255	Ceftriaxone	7.81411973555619	0.387648724202829	0.984270656829791	0.583984621314936	0.827424769841121	4.27	-0.461284150084758	1.75466402482071	0.649807374259724	-7.84183055144089	4.17155338206118	4.44905128105517	0.333692692552818	0.369590197077077	0.45536523946304	0.87869589845531	857.689107838144
256	Ofloxacin	7.5594846108434	0.405384535934533	0.999634174409026	0.841387428604826	0.902468240195858	5.23	-0.448242249365387	1.42047288252891	0.991308320747948	-5.37890699238464	13.6277561198789	12.6955239586834	0.446058925947024	0.57861184156347	0.736078761231712	1.42829834671969	394.775135978186
257	BL-S217	10.2296457561984	0.46164663967238	0.999033051703119	0.878299168510155	0.899589007847039	11.57	0.0479199970249103	1.41167417274667	0.948579934761716	0.431279973224193	5.49520482332124	3.24945674510868	0.373105418885993	0.164282236205061	0.0909208950575968	0.908818146211577	393.366769631419
258	LY097964	7.28607903810072	0.426792661549514	0.988253385194543	0.759667941627943	0.823868049737847	3.48	-0.414517610257919	1.75632356358389	0.648711811023616	-4.97421132309502	2.4695045608049	2.83555855369465	0.265728697282979	0.217507688719514	0.422102214893651	0.723948092138504	469.293931570939
259	Cefacetrile	6.80267175141753	0.440865115472409	0.995133101932948	0.719507227910305	0.847910198105772	5.35	-1.86623644619327	0	0	-5.5987093385798	5.75225805812424	5.9524772173798	0.286914356401848	0.380263039561322	0.094781954079263	0.783654468206019	361.216823906165
260	Ceftriaxone	7.47892434594886	0.379243283646954	0.956280333510651	0.561846294788384	0.847939819206627	2.66	-0.51063224529053	1.75941807709254	0.646521014918445	-8.680748169939	1.50188494327333	2.3243208054119	0.252067769556916	0.31411658631667	0.475152025306425	0.651474593395928	997.221474761034
261	LY097964	6.76633487230488	0.411288672111963	0.997692663003821	0.834120970884765	0.786203929122966	3.13	-0.562950927013337	1.75425589353435	0.646416337352756	-6.75541112416004	2.97106349051565	2.10161493126639	0.254079229124545	0.376449061402398	0.394870692263132	0.681972143909346	568.060403781882
262	Nocardicin B	11.5631170695161	0.442701970942692	0.999746323699008	0.916582189183599	0.88971369199146	17.99	0.478938612303286	1.41854015452507	0.991123753191652	7.66301779685257	6.08659924222254	8.54072351010007	0.136806191768599	0.610298860539116	0.844358283037165	0.382257403274237	545.450312396272
263	Cefacetrile	7.59092311326945	0.46570754505589	0.999095760703472	0.811336266993822	0.981923836822376	5.88	-1.57372844277713	0	0	-4.72118532833139	6.4866101237317	6.77961545673747	0.306699267403293	0.38647628828778	0.0947243869079513	0.874925187051848	317.583289748027
264	Cefuroxime	8.03744316831527	0.427398131624667	0.996009823511888	0.823070905318662	0.908618444441499	7.52	-0.448421588389858	1.42046822210143	0.953668552844292	-5.3810590606783	5.2746840527826	4.98722462167168	0.305824631415875	0.367675067675945	0.561445644992157	0.844291875446117	467.500699954548
265	Penicillin N	7.25848778544027	0.406159613313878	0.995448719171071	0.750926316490533	0.760152070636356	7.07	0	0	0	0	8.48757697052052	7.850394860544	0.289428693510941	0.534829171405717	0.583772267094448	0.771834132028134	400.159031299819
266	Penicillin N	5.96251215767304	0.368119056756255	0.97451889798859	0.646273692797742	0.706729786447254	3.18	0	0	0	0	7.79013521559458	6.97637110765834	0.300861681844051	0.445497524011075	0.476271116403227	0.814528999697837	543.180154366981
267	Cefuroxime	8.33161617317592	0.435149299696926	0.99758857805789	0.792047668123218	0.87231971390256	5.23	-0.744527001451009	1.42071533390754	0.954012960665525	-8.9343240174121	3.43238902381326	2.70990865899414	0.274388262560916	0.303283172742972	0.466221403807773	0.765485986606706	538.245770898843
268	Cephaloridine	8.032247094803	0.422485952292512	0.997000834686624	0.80605602516514	0.856404001567906	8.46	0.301776861070969	1.74072926097082	0.732963534672753	4.22487605499357	5.09545301052601	2.96863352567003	0.163553923045133	0.365606930924728	0.35879630504181	0.516011694860856	372.624032174043
269	Cefoxitin	7.51989706667211	0.413408697919232	0.993344913650652	0.733064401619283	0.7684388150519	4.37	-0.199415545053857	1.74674820452177	0.673295658170806	-1.59532436043085	1.82982619619827	3.45675253424905	0.258735357664997	0.55510699048355	0.823921405896928	0.69427705306868	573.972931817358
270	Cefoxitin	7.54375497060447	0.414063976463356	0.995125840573562	0.778281900013434	0.768802571263443	3.87	-0.262728811217024	1.74863362943757	0.672789205797744	-2.10183048973619	4.99024974407942	4.6858521795457	0.351265117010885	0.464371838129422	0.77002769406472	0.872960466875937	526.794181437795
271	LY097964	6.72395705801307	0.409998690790991	0.99595478984872	0.842066956454373	0.812618300538876	2.83	-0.55946367551445	1.75560406982896	0.651166034887823	-6.71356410617339	2.51927537148656	2.07346649780946	0.240955692528131	0.355418603138611	0.365523903179661	0.627699390659974	559.379436923944
272	Nocardicin B	9.7268140240858	0.406031100589009	0.996295975879602	0.834868302469878	0.767658516729181	2.88	0.315146998316203	1.41795997475246	0.9917948765403	5.04235197305925	6.71959504169872	7.548403079105	0.192937533420264	0.44739264182925	0.559148163922346	0.504012967053221	1389.58261079764
273	Ceftizoxime	6.71724509252284	0.426083518412505	0.992107345197849	0.796528662274279	0.790270536255158	2.75	-0.409524170827503	1.75317382481031	0.650002861431524	-4.91429004993003	2.94512042571887	3.24777978964947	0.298290118085429	0.306227273510171	0.393782508876584	0.832099894755442	499.570941728871
274	Piperacillin	8.90874958070576	0.379063991123164	0.994533769125569	0.819645999413587	0.732034156335753	2.58	-0.0373531955452091	1.42053132665211	0.987446807750053	-0.336178759906883	7.3143729984164	6.36829672284191	0.275014673747904	0.404493992257232	0.477999196919335	0.766952354782776	1108.70145827735
275	Aztreonam	6.77999491577231	0.397082233758699	0.997937711405654	0.832683191402695	0.88942871475871	3	-0.140002663792372	1.75778852254758	0.64653891365684	-1.26002397413135	8.29013969742978	4.54269579621001	0.390500876446651	0.345901426605466	0.170434431574605	0.851695354915938	702.905020990994
276	Cefoxitin	7.41881053180997	0.410620664687505	0.99439524966137	0.751222731385747	0.787324767757674	4.43	-0.262043975036289	1.74705306444882	0.672942151434115	-2.09635180029031	3.3325356576714	4.0888592876583	0.30705942608846	0.518882119746007	0.808007591290304	0.786348714535221	556.702709981406
277	Ceftriaxone	8.48323774356862	0.403904923684175	0.982722814263771	0.636546681320651	0.82321702560761	4.73	-0.462724065297027	1.75315255468541	0.651305781412865	-7.86630911004946	2.6696587333687	2.44948230979972	0.320117231195839	0.255722779599726	0.372242739302088	0.851739329439181	905.365435832598
278	Cefacetrile	7.58133869231951	0.465413447295428	0.99805895470387	0.796049357218564	0.887371586068839	6.53	-1.6574629809592	0	0	-4.9723889428776	6.46993093159457	6.91343198532075	0.29759571169548	0.406556991388461	0.118523864949777	0.875304567999678	319.868914064104
279	Cephalosporin C	6.46325032457922	0.378982565549722	0.977514345691959	0.687637972872787	0.894812352240067	2.63	-1.7672224483061	0	0	-5.30166734491831	7.39572298127623	6.63009307301513	0.353307773953947	0.251136487045832	0.271809669976045	0.882489383637433	676.905571569371
280	Cyclacillin	6.47192153562171	0.375091917303691	0.996866030768623	0.736687207649699	0.793036499283531	5.49	0	0	0	0	8.49485359569695	6.12255162642916	0.259466993834184	0.334087865368569	0.302512624099321	0.848927375802186	352.768635106585
281	Cefazolin	9.7852196761945	0.482681490075778	0.999753349528505	0.916316745200825	0.869976891534685	12.05	-0.096546538295589	1.75570162613128	0.670239376502755	-1.25510499784266	3.59396471248064	3.40847476567817	0.406824195486113	0.51116738118336	1.34497592080726	0.872335369506352	353.88310450399
282	Cephalosporin C	8.18513627947847	0.426487886488871	0.998189295419685	0.814462202584853	0.805276674524442	8.18	-1.75667289257185	0	0	-5.27001867771555	8.86471343811818	8.46105674154916	0.360719384525406	0.476919627191325	0.608831905146244	0.888424000668928	495.851425876704
283	Ceftazidime	9.40637935732336	0.402714482526529	0.995063637774936	0.816524264379612	0.974534786331762	3.68	0.00179036738739313	1.75652369753442	0.718857972790827	0.0322266129730764	6.66502444375229	4.04983624696743	0.335852267420068	0.391279632676458	0.558777107055051	0.810879562047257	925.503521921171
284	LY097964	7.23006578112824	0.42514896745518	0.990779337004525	0.790645031441009	0.844868629166037	3.44	-0.466881590931647	1.75291739394645	0.64977094276251	-5.60257909117976	2.15307733429641	2.65260246072797	0.236219761546123	0.160109322040667	0.417375022364336	0.642671918544415	532.660486120074
285	LY097964	6.76510614726641	0.411251326662493	0.991352076533476	0.789923328609711	0.804606291341514	2.56	-0.501269418456835	1.75604362702069	0.647935590466454	-6.01523302148202	1.89874238119288	1.60409628868616	0.243251622181731	0.31869494301485	0.357560459307813	0.639111067437529	547.746884455126
286	Aztreonam	6.93326090473544	0.401545297185164	0.996779350026078	0.779477807796428	0.89299889331769	3.27	0.0271880392577134	1.75494646641999	0.650415668312813	0.244692353319421	8.55553568443744	5.03747126071004	0.44269486100459	0.241683577548263	0.203009544683541	0.987541104211823	676.927519387327
287	Ofloxacin	7.54965072892219	0.405120774501989	0.999787150078056	0.876014505249082	0.900412809941666	4.61	-0.129080929037555	1.41735867725851	0.989254285392353	-1.54897114845065	13.0920042583477	12.1462992940374	0.431080477081348	0.550001478354909	0.709677017093081	1.39536941046879	425.081970857761
288	Cefacetrile	6.90738004612587	0.444245107574182	0.997421597352573	0.766450349667847	0.943449041892743	5.48	-1.8646173010311	0	0	-5.59385190309331	6.13918539834628	6.45124885250219	0.302029272805873	0.378434289389205	0.134757905420707	0.897152485833196	330.50729536844
289	Cephaloridine	8.11162550035048	0.424568421402526	0.995780091934115	0.777074430783873	0.890265314594347	7.05	0.323121988386497	1.74679423230099	0.728482190260897	4.52370783741096	5.95861195129274	3.61195372936558	0.238892102769666	0.349314436043733	0.36903588108817	0.670550582339369	437.696464381347
290	LY097964	7.12106984134122	0.421932158093609	0.994618081572976	0.804419031665283	0.816069054310751	3.31	-0.512930520661219	1.75498206543543	0.649884534249462	-6.15516624793462	2.57281615971535	2.82009239086048	0.249941145342168	0.308407641854955	0.404957419102627	0.688399917888177	522.482257936883
291	Ceftizoxime	6.69239472041215	0.425294642552798	0.992304732113334	0.819875123213648	0.8284418173322	2.46	-0.550459151236431	1.75390181595208	0.651341907530926	-6.60550981483717	4.18291574339003	4.90578730000608	0.273503539073533	0.451811802091345	0.745395893898126	0.74599065982596	546.431123962664
292	Aztreonam	6.20367079152132	0.379830769891421	0.990803990444886	0.753523484540718	0.777526386194075	1.82	-0.102424082017023	1.75562163919223	0.649965243023131	-0.921816738153206	5.71239384413862	2.61174454491008	0.357712837401432	0.262534171991702	0.210978774071403	0.811970427860287	889.281494543389
293	Ceftizoxime	7.09632216941983	0.437941195898948	0.986835158212275	0.732792643693245	0.90415128847657	3.33	-0.447495150498994	1.75511227276206	0.650256144896408	-5.36994180598793	3.98438502334587	4.60789779258798	0.248439339343607	0.379369961400748	0.692743212712153	0.72435079956461	484.171272973528
294	Ceftriaxone	8.66834604301243	0.408287842539578	0.990697282142058	0.618174394893374	0.797100659817184	4.85	-0.474085035390093	1.75252600836621	0.653119645270446	-8.05944560163159	4.06986313022478	4.03610692774113	0.347187264492576	0.304591160562892	0.411177063827588	0.936757731411457	771.499999096377
295	Nocardicin B	7.73414747441483	0.362059726190397	0.964859364547745	0.574914910933211	0.475728181164538	1.45	0.425502253881996	1.42030910016095	0.989430140343422	6.80803606211193	6.06770795711963	6.95443584822076	0.165191491291874	0.418352726556017	0.476594311748128	0.481884539657345	1581.81493216073
296	Cefotaxime	8.25757258225251	0.423689092897459	0.997218381263715	0.86910417425452	0.92900122155707	3.56	-0.526346796956194	1.75394207715078	0.649340385496463	-6.31616156347432	2.98379607147009	2.91635633200453	0.254852621185608	0.318063997496938	0.258351203663886	0.690652278369284	613.893037445266
297	Cefuroxime	8.45212472592318	0.438285002904482	0.996497628183269	0.790882711052211	0.923274594792611	7.59	-0.634987495594439	1.41782000620671	0.954607709103189	-7.61984994713326	3.83845404363766	2.66366511130144	0.261586841778613	0.252765083076922	0.454152009926528	0.782716753140333	493.528739547394
298	Cefmetazole	9.2668537023498	0.448835539318613	0.997218039742567	0.798560465003809	0.867956494575411	10.11	-0.401208963993506	1.38220966571646	0.943019875028697	-3.20967171194805	3.88079965588571	4.03036754054714	0.254159386409362	0.171712709963662	0.777547431608692	0.77954537742079	486.122156066691
299	Cefacetrile	6.80414814649959	0.440912953718907	0.994108968124626	0.709345644234162	0.769241321078401	4.25	-1.81354439730404	0	0	-5.44063319191213	5.12060134961372	5.51073717233159	0.231582533852974	0.366493797060391	0.0718723359680306	0.619307171934283	406.159112920386
