name,Permeability coefficient,Canonical SMILES,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,res:A132 vdw,res:A132 coul,res:A132 hbond,res:A132 dist,res:A132 Eint,res:A117 vdw,res:A117 coul,res:A117 hbond,res:A117 dist,res:A117 Eint,res:A113 vdw,res:A113 coul,res:A113 hbond,res:A113 dist,res:A113 Eint,res:A82 vdw,res:A82 coul,res:A82 hbond,res:A82 dist,res:A82 Eint,res:A42 vdw,res:A42 coul,res:A42 hbond,res:A42 dist,res:A42 Eint,res:A16 vdw,res:A16 coul,res:A16 hbond,res:A16 dist,res:A16 Eint,A:102(TYR) HAccep nn,A:102(TYR) HPhob,A:106(TYR) HPhob,A:113(ASP) HDonor nc,A:113(ASP) HDonor cn,A:113(ASP) HDonor nn,A:113(ASP) Salt,A:117(GLU) HDonor nc,A:117(GLU) HDonor cn,A:117(GLU) HDonor nn,A:117(GLU) HDonor cc,A:117(GLU) Salt,A:118(PHE) HDonor nc,A:118(PHE) HPhob,A:119(GLY) HDonor nc,A:119(GLY) HDonor nn,A:123(ALA) HDonor nn,A:132(ARG) HAccep nn,A:132(ARG) HAccep cn,A:132(ARG) Salt,A:132(ARG) PiCat,A:14(TYR) PiEdge,A:14(TYR) HPhob,A:16(LYS) HAccep cn,A:16(LYS) PiCat,A:16(LYS) HPhob,A:20(LEU) HPhob,A:310(TYR) HPhob,A:339(GLN) HDonor nc,A:339(GLN) HDonor nn,A:339(GLN) HPhob,A:340(PHE) HDonor nc,A:340(PHE) Salt,A:340(PHE) PiCat,A:38(MET) HPhob,A:40(TYR) PiEdge,A:40(TYR) HPhob,A:42(ARG) HAccep nn,A:42(ARG) HAccep cn,A:42(ARG) HAccep cc,A:42(ARG) HAccep nc,A:42(ARG) Salt,A:42(ARG) PiCat,A:42(ARG) HPhob,A:46(LYS) HAccep cn,A:60(GLN) HAccep nn,A:62(GLU) HDonor nc,A:62(GLU) HDonor cn,A:62(GLU) HDonor nn,A:82(ARG) HAccep nn,A:82(ARG) HAccep cn,A:82(ARG) HAccep cc,A:82(ARG) HAccep nc,A:82(ARG) Salt,Charge_+,Charge_+ +,Charge_+ - -,Charge_+ - - -,Charge_-,Charge_- -,Charge_neutral,Charge_±
3-54,238,O=C([C@]12C(C[C@]3(C2)[C@H](c4c([C@H]3CC1)cccc4C)[NH3+])=O)[O-],-1.3530751266914425,0.6555142158565296,0.15023571628160287,0.26578913981759067,0.518484541866043,0.6555142158565296,-0.30482235937006247,0.2894435929500644,-0.7226835029220227,1.2191398897350185,1.3560654710283133,-0.9876617540316796,0.3211912327292433,1.3933348559375642,1.591934136716687,-1.1479202224200566,0.8044026369366883,-0.42823493334409973,0.3370078263170224,1.3898715087794804,-0.40590309345773873,1.205208736968546,0.7250028010300803,0.1741335012606849,1.3619031572774887,0.8114524503205688,0.9357295262272947,0.8777933887025917,0.6929761201599981,1.5742093590740776,0.9165384618144237,0.07003924258733234,-0.44077759622022744,0.33125971800240167,0.9534414170564498,-0.4378115922977775,0.15132251646796582,-0.6013320151905152,-0.4659292931527171,-0.007664093467119388,-0.6028580411100625,-0.033502644487217986,-0.7682386934442444,-0.31412878860848187,-0.7617728538990204,-0.7713053943489144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2-46,84,O=C([C@H]1c2c([C@@H]3[C@]14CC([C@](C4)(CC3)CO)=O)cccc2C)[O-],-0.5739690813070898,0.6555263891242027,0.278425180038161,0.37514167185320746,0.5700225819859398,0.6555263891242027,0.012441061600159809,-0.16251790013788167,-0.5592095900557312,0.7139172835406185,1.0735519711022479,-0.49842166044917213,0.8265886853938668,0.9773456082023867,1.1040646091203967,-0.5253835316452007,0.779117999192069,-1.2244998669747953,0.7644800018836546,0.2766571357655004,-1.1968929061774727,1.238492996594587,1.616097993552497,0.5895420863540805,1.1940463050832415,1.6974923158964828,0.828573575500043,1.4965519776199199,0.6929761201599981,0.745427734990164,1.5314977287976548,-1.2425240203563108,-1.473218938708791,0.5556258172128139,-0.9310568598717772,-1.4910222550643704,-0.7694833396606415,-1.9565721366803477,-2.2196172035110298,-1.1601195103990647,-1.9984306506269423,-1.3783843670404263,-2.2253857873001404,-1.7865349332667213,-1.4236694977701365,-2.304079470588555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2-44,103,O=C(CC[C@]1(C(CC[C@@H]2[C@@H]1C(C[C@@]3(C(CC[C@@H]23)=O)C)=O)=O)C)[O-],-0.5739690813070898,0.5043326323879572,0.3077394755584798,0.366230830814933,0.47334260003834316,0.5043326323879572,0.26535701280190743,-1.1902038000977024,-0.5297210499384063,0.6624524773408127,1.039582249414962,-0.11418919670876389,-0.08106938201006345,0.7893042594784581,1.0511708175301213,0.19550867104745615,1.1068030593578784,-1.7803015070992168,-0.5992946611783799,-0.30777902278697533,-1.7437093834520627,0.6090799695947362,1.805923204360164,0.5895420863540805,0.18416251295648056,1.836782280949802,0.5717361882346845,1.6680361764244689,0.6929761201599981,0.4272454814790351,1.6930908014444006,-0.18127288146044604,-2.0138511454084536,-1.1519406333864475,-1.0016785248571072,-2.0148202694894457,1.72054645221582,-2.1951226092398923,-2.4785009644930094,-1.5432239377435453,-2.1692570204590482,-0.771017098427686,-2.1245805131712983,-2.1319866125325717,-0.5220160248748341,-2.171252866861362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4-33,335,O=C1C(CC2C3(C1)c4c(C(C2N(CC3)C)[NH3+])ccc5c4OCO5)OC,-1.3530751266914425,0.020525101184187947,0.27403054989020365,0.22262009254508414,0.11180166719786239,0.020525101184187947,0.4512893414055016,0.5108865805039398,-0.057706584582698534,0.6101884144480558,0.218403088616724,-0.9876617540316796,0.05742025966596401,0.46535512943643204,0.513224265688648,-1.1835172745912637,-0.8677923029733158,0.7901415396500366,0.1492445377790735,-0.8094122261905077,0.7648312567602528,1.2220010509785535,-1.8779557404418825,-3.16152363054732,-0.6675344897059389,-1.7713776938989851,0.28561830278742506,-0.25523011666652734,0.6929761201599981,-0.15076657848590436,-0.24230813385869757,-0.3550359010624045,0.8059876138629951,0.6585667166913672,-0.6107421236200534,0.7990687570911901,0.3644555019672481,0.883279905773877,0.7250066471107897,0.5135211404300102,0.9018843001176482,1.3245235395583352,0.7461652880259699,0.7320044192173585,2.186845016764925,0.8190197562379483,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3-31,38,O=C(OC)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)C=C[C@@]2(OC3=O)[C@H]2[C@]31CC(=C)[C@@](O)(C3)CC2,-0.18441605861491342,0.7498502889580893,0.7318976390868415,0.8061920636294756,0.8326500384770773,0.7498502889580893,0.15317781015096474,-0.5472584247617008,0.476879861477917,-0.04737928181640313,0.7290926843147542,-0.6344542718355279,0.872944909246398,0.5696020611496493,0.41887248752298734,-0.7040280423871559,0.26525203248944057,-0.3127470802509267,0.4681035140624992,0.2014143960608466,-0.30361428663730616,-0.11521200915626294,0.5472123486549321,-0.5445638437254546,0.3709478153229644,0.5315582150596194,0.09444051743835143,0.6865186930096651,0.1723209573727695,0.4731275012423474,0.6909582743827183,-0.4796307413503931,-0.3056742200555155,0.057249481634324584,-0.4134729145389588,-0.3136144280516431,-1.222130952870656,-0.2868213213212632,-0.29949522154550023,-1.0078772829548839,-0.32407615832181635,-0.693157614229509,-0.3937206396483524,0.5247688664523825,-0.47789698978817796,-0.43076466490432813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4-50,61,O=S(OC1C2OCC(C2OC1)[NH3+])(CCCCCCCCCCCC)=O,3.321561145614677,0.18372749441830488,0.35552063308105103,0.3349631219896635,0.26338177472731,0.18372749441830488,-2.764537221185844,0.5298563826223767,0.38632378784955373,0.16611323253303004,-1.3747458883545767,2.8856878649166613,-0.5211656952225621,-0.49134498155817974,-0.7431008452568272,1.1987805594289294,0.509288708869688,0.7644286276642428,0.7644800018836546,-0.036566440313252034,0.7733075001835777,0.3558095647466179,-0.637934017085072,0.5895420863540805,-0.7328112067859079,-0.6029439837708529,-0.5887681269839518,-1.452533970978143,-2.2421896178884517,-1.0682330403816906,-1.482480618230205,0.21081881026869206,0.5881562253041613,0.6585667166913672,0.13845141836659877,0.5921010946753775,0.9895332150538613,0.5404719434777477,0.7250066471107897,0.9127821901150766,0.5741372602113682,0.9971852674042034,0.45366052590546724,0.7320044192173585,0.3910327864398871,0.5086175460102044,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-37a,372,O=C(C)OC1C2OCC(C2OC1)[NH3+],-0.9635221039992662,0.663940154618593,-1.5604026982444559,-1.083474586388319,-0.08126595614298567,0.663940154618593,-0.3390747757458653,0.6232460094762188,-1.404112502411061,1.1148613828505247,1.170993288359333,0.09105298889170307,0.7331277557377598,1.4001055291567357,1.413016495384021,-1.0214191363434253,1.2630706955662119,0.4067311117639371,0.7644800018836546,1.830461435353241,0.4357875064168596,1.302154595841031,0.07219590418276338,0.5895420863540805,1.6734684320930628,0.17348019110055254,1.0099903032306408,0.25734201502454973,0.6929761201599981,1.8405669841205892,0.2986083723181101,0.9836080755716123,0.5352299460979679,0.6585667166913672,1.284796604807113,0.5534514764636986,-0.0959726063384065,0.48239506540563204,-0.17072805961563575,0.16614295925122016,0.48265574304535563,-1.5254381889386306,0.7371304123425707,0.1923186330654735,-1.2366915491923547,0.656366400923811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-43,104,O=C([C@H]1[C@@H]2[C@@](C)([C@H](C=CC2=C3[C@@]14CC([C@@](C4)(CC3)O)=C)O)C([O-])=O)[O-],-0.18441605861491342,0.8202603739810432,0.678549983987383,0.7739524948096783,0.8596248428274605,0.8202603739810432,1.1496930420264744,-1.2683366974107433,-0.019963474335630938,1.319966504973389,1.0082839265509609,-0.9876617540316796,0.37883786891478294,0.774779462104993,1.440870070114263,-0.8638833898842325,0.003222285392597236,-3.0097695569415177,-0.4997409504377607,-0.8095203968239014,-2.992156696488461,0.8077457463584986,2.7201439759468977,0.5895420863540805,0.12026552083609862,2.757640354228999,0.5652976653331944,2.24731401395123,0.6929761201599981,0.16520878796172186,2.2724840059172315,-0.607739811394336,-2.9785619648582977,-1.2924291685333638,-1.402701532012584,-2.9853869871968524,0.6572207149436528,-2.891655088474945,-1.024179797703113,-0.8875769281607654,-2.8967267137263972,0.914642015913881,-2.7222623773353614,-0.9179115007413413,1.458715135829207,-2.677709440546287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2-28,16,O=C([C@@H](C)[NH2+]C[C@]12C(C[C@]3(C2)[C@H](c4c([C@H]3CC1)cccc4C)C(OC)=O)=O)OC,0.9842430094616167,0.5496982806782411,0.8737772743438218,0.895629213287271,0.7571736699753634,0.5496982806782411,0.6604625220408883,1.0715406216919308,0.5924269347745422,-0.9930087209056471,-0.21193100621217834,0.47051237854837935,-0.3316329663618193,-0.36301493119122585,-0.7475558644880055,1.0757633601205132,-1.0221465513814771,0.8080741597561496,0.14581402624870946,-0.8584693467249873,0.778997133840974,-0.9561270481371991,-0.8387240735097226,0.5895420863540805,-0.8882278000983095,-0.9033561269884574,-1.2496777230394425,-0.9249764254544902,-0.3152294382675005,-0.8390403982725004,-0.9748965439540853,0.6161563620077195,0.6813345089321872,0.4677115087477448,0.9708236536972766,0.69200246872316,0.9138708350567868,0.7008863178695159,0.7250066471107897,1.4813611725151468,0.7335854443682169,1.1942686643449432,0.6473346123766186,0.7320044192173585,1.8678203316288773,0.7131292747250102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-52,56,O=C([C@H]1c2c([C@@H]3[C@@]14CC([C@@](C4)(CC3)O)=C)cccc2C)[O-],-0.9635221039992662,0.5573181598511594,0.08935465946338045,0.190175075511726,0.4219667067976026,0.5573181598511594,0.7795635525878498,-0.5889606744800664,-0.7453518909409388,1.2695973481088052,1.1874201187614126,-0.9876617540316796,0.7698404578860053,1.0292106350273846,1.5194707094919884,-1.0017557555020495,-0.8315252586455336,-1.6054219834321515,0.7644800018836546,-0.47299187603980314,-1.614003705518439,0.8922170210077673,1.6496797863589527,-0.5886752606375133,-0.07854353676583102,1.7015773743123774,0.3963025134260349,1.5494303009510333,0.6929761201599981,-0.012450724813930496,1.5676920265430714,-0.12980118847126376,-1.8003259920345904,-0.44306121899227036,-0.9875130762343346,-1.7991974517586962,1.095511463201282,-1.9377901757555371,-2.0974368299251305,-1.3096503956424308,-1.926597981506025,0.031221445125717413,-1.752516456487081,0.005865405887878984,0.1332249852994431,-1.7530281546935955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2-47,81,O=C(C)O[C@@H]1[C@]2(C(O[C@@]3(C=C1)[C@@H]2[C@@H]([C@@]45[C@H]3CC[C@@](C(C4)=C)(C5)O)C([O-])=O)=O)C,-0.18441605861491342,2.3435953987742444,1.6081825960479847,1.9741474555879621,2.3570984446778445,2.3435953987742444,-0.08568543529525957,-0.9903576779423661,2.6668118507817273,0.20087481113191133,0.7819314965604213,-0.6774119385891139,0.18199255603437617,1.2358127972905208,0.6060416418252598,0.4057367501638806,0.3425769149219798,-1.741142788339817,-0.4282812987348671,-0.6358233590917288,-1.7230118191004316,0.28478096677733783,1.639170902205036,-1.5937151248028245,-0.180621587832386,1.6422472754254498,0.09727469095563594,1.5150220155980527,0.6929761201599981,-0.26890999774773267,1.521659424740339,-0.7804070866477982,-1.7059260739712723,-0.7251993756570538,-1.4371676883387712,-1.7176138534855947,0.7394236010943864,-1.7858479629396007,-1.3693244315888073,-1.268631540686262,-1.7814341919774122,-0.19244331418074026,-1.6280285678572435,0.44212011203822643,0.1738237659862517,-1.6400223197090822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3-21,16,O=C1[C@]2(C)[C@H](N=[N+]=[N-])C=C[C@]3(O1)[C@@H]2[C@H](CN=[N+]=[N-])[C@@]12[C@H]3CC[C@@](O)(C(=C)C1)C2,-0.18441605861491342,0.34877122435434277,0.707447000114645,0.6969628122869966,0.5391449311314187,0.34877122435434277,1.2490999691866107,0.040785021108126686,0.43166056388738594,-1.012407829437117,0.4185383176720835,-0.03782001136905561,-1.9376812301496176,-0.09223792059073588,-0.3715031016532607,-0.11793953993979783,-0.6626377437546467,-0.4976872976977686,0.21274943182962347,-0.8059014802884523,-0.5099695907519661,-2.4799199559279628,0.24226203897692428,0.5895420863540805,-0.8309430017201366,0.049396012646351815,-0.9354741503578378,0.6854756783422727,0.6929761201599981,-0.4108764727424362,0.6515974834066972,-0.6791068696579678,-0.5552263832611426,-1.1495463367479604,-1.1173399158210506,-0.5690343624876579,-1.5653836451489058,-0.41192489887398953,-0.850440735106935,-1.1498510645354962,-0.4613106587499185,0.8814803273528578,-0.3725288551154892,0.7320044192173585,0.051223264095047814,-0.3247241745804877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2-70,85,O=C(OC)CNC(=O)CC[C@@]1(C)C(=O)CC[C@@H]2[C@@H]1C(=O)C[C@]1(C)C(=O)CC[C@@H]21,0.9842430094616167,1.7023312053522104,1.3205031573416126,1.5637926529510626,1.7729121374631476,1.7023312053522104,0.5257343144488219,-1.2357618069652256,2.4669023130845984,-0.7623726390008698,-0.07121256817363766,0.8356525459538613,-1.4577228606366612,0.3974106524795894,-0.5164193495125126,1.1230216554399937,-1.4695672175740149,-0.6684249676374352,-1.8954429988551438,-1.103269931135379,-0.7029657195948689,0.1294620467196074,0.6003098985421227,0.5895420863540805,-0.5428471317284016,0.6056396146336104,-1.3288176096108286,0.4315579852991419,-0.009244053054056142,-0.773225336554467,0.3802792809108203,-0.24249633407004295,-0.7314752901812129,-2.1348894178029676,-1.1798565078193795,-0.7391611396921905,0.15284314935042087,-0.476365245594293,-0.07486210469997472,0.7264278832694717,-0.4757713621335592,0.6443424884955965,-0.47681434153781077,0.7176134339095834,1.230442227722606,-0.441972551569007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2-66,93,Clc1c(F)ccc(CNC(=O)[C@H]2[C@@H]3[C@@]4(C)[C@@H](O)[C@H](OC4=O)C=C3[C@H]3[C@]42CC(=C)[C@@](O)(C4)CC3)c1,0.5946899867694403,1.2358541374116465,1.4314491678667036,1.5824318604673404,1.506594899466493,1.2358541374116465,-1.536351244975231,0.263881963885594,1.4997510879253713,-1.353613339333706,0.7938253061020226,-0.37670827131401174,1.0268777309258104,0.21637409850107658,-0.3526258561013465,-0.20115934013195036,1.0221559869323846,-0.19678427712455857,0.7644800018836546,1.0666704524945125,-0.16973982477783237,1.2873973161090737,0.676068122498794,0.5895420863540805,1.49394383753586,0.7703549100628337,0.884983423305717,0.7252714793222981,0.6929761201599981,0.9892262805561527,0.761966755235019,0.43324854942849444,-0.13093854753600595,0.6585667166913672,0.3424484786512061,-0.12116526990088919,-0.756189833392072,-0.1982442604401515,0.7161570762079268,-0.626585266949909,-0.2189152337561464,-1.3405197873268513,-0.3027496744668317,0.7320044192173585,-1.2569784867655602,-0.3741311649145623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3-35,25,S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](N=[N+]=[N-])[C@H]2OC1)c1ccc(C)cc1,-0.18441605861491342,0.5147976395692868,0.19488383749692653,0.2702266335131751,0.43390084130478196,0.5147976395692868,-0.055244449588365996,0.7818076951290247,-0.26086595823404557,-0.15087158870383424,0.5061808031748429,0.7020064716093706,-1.9957735468548896,0.3495286987687197,0.21766631076990858,-0.7225525395622993,-1.5949221587700797,-0.5498499526162833,-0.7337560268567614,-0.946168685736117,-0.5859623400519058,0.5705393418545098,0.5932545791757562,0.5895420863540805,0.07353487905818903,0.6328384094371701,-0.679179036355983,0.6207768226162999,0.6929761201599981,-0.28835007041752225,0.5968078518353019,-1.5715476853221335,-0.3748083839764254,-0.07749961117678651,-1.299411690077623,-0.4028511742352322,-0.23282996317413082,-0.25140909026589253,0.7250066471107897,0.40261403164503484,-0.2577630133690438,0.8609024278702244,-0.46336980289013086,0.20061394332738883,0.4943955069789103,-0.4174282406838048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-67,92,O=C1[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,-1.7426281493836189,0.5003854192178233,0.18609048496719838,0.25906100801165305,0.4197362345116405,0.5003854192178233,0.46529092605469713,0.8902851950080003,-0.5877958779332954,-0.596864355892673,1.3911035007191066,-0.9876617540316796,0.35640069655726314,0.6894372561020029,0.48537189213708903,-1.3090945476525107,-0.09572846986851367,-0.30668395499539386,0.31397067469698564,0.21520176289478163,-0.306510810646873,-0.034275361231632294,0.5363695391840071,0.5895420863540805,0.6326052598554037,0.5294445000697303,0.2047854047729304,0.7519087482887263,0.6929761201599981,0.8340643649413125,0.7622764405536744,-0.5978430570333022,-0.23707879342705326,0.2299866581341275,-0.4591788674407561,-0.24691365482919678,-0.8183429976059206,-0.22815136774384845,0.22607042761508914,-0.4493397201830977,-0.25215125631768487,-0.31783219006081864,-0.2967321032867338,0.5346378451900097,-0.28929414173508033,-0.31350289609955817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3-36,111,S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](NC(=O)C)[C@H]2OC1)c1ccc(C)cc1,0.20513696407726226,0.4495651385162234,0.2781333661590451,0.32673261902909956,0.4210137533585381,0.4495651385162234,-1.0114309884218298,0.2865984506269931,-0.07576300174261813,-0.2984255631319963,0.5102673778449441,0.5635873231811489,-0.5810450320859436,0.3553991154177089,0.12850053965272587,-0.002366608479953628,0.21399027214012353,-0.37514054514572887,-0.03572721475823519,0.26898927471439177,-0.3678961568749219,0.575183876620526,0.6023004155914835,0.15572071814942343,-0.09692280977320007,0.6412354464996805,-0.13918526819777993,0.6731407067873266,0.5224340871519271,0.07021652599516785,0.6695785025887105,-0.6632794071626075,-0.3811469247472005,0.19188853134323805,0.13980616543067156,-0.3919708673039436,-0.7005197264148274,-0.41082086298597803,0.0653859635541979,-0.3183120070064258,-0.4332652220360109,-1.7318621994524748,-0.5709828326848726,-1.78080156398938,-0.7171542599206825,-0.6669272336843113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-76,65,O[C@@]12C(=C)C[C@]3([C@@H](CC#N)c4c(C)cccc4[C@H]3CC1)C2,-0.9635221039992662,0.5326541479854193,0.0729412864417612,0.16983417239987583,0.3986549776477743,0.5326541479854193,-0.6488090548293513,0.6001321537640398,-0.8369618524268395,0.6346465032744342,1.0955032713916442,-0.43637169736065895,0.8927158078567746,1.0898014363409205,1.0686218774408127,-0.5488216117473704,1.0624502530015671,-0.25131738709744456,0.4681035140624992,0.8170400380504852,-0.2235280771077263,0.8001254467589118,0.5655337881571777,0.01351953129953626,1.012525952224465,0.621810634903956,0.4890519409120519,0.7091401240066538,0.6929761201599981,0.983206209064388,0.7304560503719093,0.2929323952356804,-0.21321840214740512,0.6585667166913672,0.2478439476159563,-0.2058124643338454,0.3126128704429476,-0.36060585828265607,-0.5975044539217618,-0.797575113186239,-0.35609203507922854,-0.3229700743062792,-0.45510286395243577,-0.18906905015342548,-0.4453124643448222,-0.47312652136502814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3-44,103,O=C(N[C@@H]1[C@H]2OC[C@@H](OCc3ccccc3)[C@H]2OC1)C,0.20513696407726226,0.20772473379195938,-0.27412635490313236,-0.2130864929388728,0.020701511082949285,0.20772473379195938,-2.2292285291576355,0.2685640530462739,-0.8909005310640434,-0.4529654089913432,0.6552050181866822,1.2485234541966597,0.45726435811968097,0.22045169084067745,0.12168442314858877,-0.7749405328096797,0.7608739385414968,-0.2679089875004745,0.7644800018836546,0.8879902305990265,-0.24666805879155132,0.20433811916219743,0.5849475698611001,0.32493746441816046,-0.13485180844830202,0.595533002121191,0.6755560141026083,0.7055371026488301,0.6929761201599981,0.5081925038442486,0.7341051841857528,0.3591352981025842,-0.27590905873571864,0.24025352699726688,0.30118587377939715,-0.2681653409911371,-1.4615117705637033,-0.41356388939825467,-0.32356928573763766,-0.8729349247978209,-0.45841877706705875,-1.838280780428522,-0.8491738217262373,-2.8342107598357664,-1.223968652844759,-0.9523649779851135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-88,40,O=C1[C@@H]2[C@]3(C)C(=CC[C@H]2[C@H]2[C@@](C)(C4(OCCO4)CC2)C1)CC1(OCCO1)CC3,-1.7426281493836189,0.860462583433243,0.9389882866798228,1.0247630452416456,1.0053641309228498,0.860462583433243,1.029340243504562,0.5002544783031916,0.5000680605976726,-1.636717757040756,1.2548480132656303,-0.9876617540316796,0.08641519144383114,0.03111817870439018,-0.24482019947895184,-1.3090945476525107,-1.4094604869893501,-0.450578842668232,-0.3789847187905853,-0.9072402812495931,-0.4821274050941003,-1.6069630138048239,0.6520172170863552,0.5895420863540805,-0.8224363207606604,0.5227218337917441,-1.9542453438198912,0.7642360913678884,0.6929761201599981,-0.6457127303867631,0.6910152243946519,-1.2197622314110055,-0.37262367332635465,-0.4817292948217216,-0.9631154852020825,-0.3952301877723699,-0.2833626605816167,-0.29382752846784954,0.2332076826411788,-0.6719957301649755,-0.3032645315608857,0.7343621041398348,-0.3897012801331238,0.4563566544982727,-0.10105513858479998,-0.3501427590337487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
